Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Moisturizer,MILK MAKEUP,Cooling Water,24,3.8,", Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sodium Stearate, Pentylene Glycol, Isosteareth-2,glycerin,, Manganese Gluconate, Nylon-12, Caffeine, Phenoxyethanol, Chlorphesin, Blue 1.",1,1,1,1,1,1,2,1,1,2,1,2,1
Moisturizer,ESTEE LAUDER,"Resilience Lift Firming/Sculpting Face and Neck Creme Broad Spectrum SPF 15, Normal/Combination Skin",108,4.1," Avobenzone 3.00% , Octisalate 5.00% ,, Neopentyl Glycol Diheptanoate , Cetyl Alcohol , Pentaerythrityl Tetraethylhexanoate ,glycerin, Polyethylene , Butyloctyl Salicylate , Di-C12-15 Alkyl Fumarate ,petrolatum, Hydrogenated Lecithin , Butylene Glycol , Propanediol , Hydrogenated Polyisobutene , Octyldodecyl Myristate , Hexyldecyl Stearate ,dimethicone, Glyceryl Stearate , Laminaria Digitata Extract , Behenyl Alcohol , Algae Extract ,avocado, Coleus Barbatus Extract , Cucumis Melo (Melon) Fruit Extract , Potato Starch Modified , Mimosa Tenuiflora Bark Extract ,yeast, Plankton Extract ,vitc, Thermus Thermophillus Ferment , Saccharomyces Ferment Lysate Filtrate , Artemia Extract , C12-16 Alcohols , Acetyl Glucosamine , Linoleic Acid , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Peg-100 Stearate , Tocopheryl Acetate , Caffeine , Ergothioneine ,soy, Decarboxy Carnosine Hcl , Palmitic Acid , Creatine ,glycerin, Polymethyl Methacrylate , Trehalose , Glucose , Sodium Hyaluronate , Sorbitol , Zinc Pca , Cholesterol , Malachite , Acetyl Hexapeptide-8 , Maltodextrin , Lecithin , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Isohexadecane , Sodium Hydroxide , Polysorbate 80 , Lactoperoxidase , Hexylene Glycol , Hydrogenated Starch Hydrolysate , Potassium Sulfate , Glucose Oxidase , Polysilicone-11 , Propylene Glycol Dicaprylate , Xanthan Gum , Caprylyl Glycol ,citric,fragrance, Bht , Disodium Edta , Phenoxyethanol ,, Mica , Titanium Dioxide (Ci 77891) , Red 4 (Ci 14700) , Yellow 5 (Ci 19140)",0,0,0,0,0,0,2,2,2,2,2,2,1
Moisturizer,KIEHL'S SINCE 1851,Ultra Facial Overnight Hydrating Mask,35,4.4,"glycerin, Propylene Glycol,squalane, Shea Butter, Triethanolamine, Carbomer, Urea,dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Phenoxyethanol, Caprylyl Glycol, Imperata Cylindrica Root Extract, Ophiopogon Japonicus Root Extract, Sodium Citrate,citric, Aluminum Starch Octenylsuccinate, Chlorphenesin, Pseudoalteromonas Ferment Extract, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer.",1,1,1,1,1,0,2,2,2,2,2,2,1
Moisturizer,CAUDALIE,Vine[activ] Overnight Detox Oil,50,4.5,"Caprylic/Capric Triglyceride,grapeseedoil,almond, Rosa Canina Fruit Oil*, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil*, Daucus Carota Sativa (Carrot) Seed Oil, Santalum Album (Sandalwood) Oil,sunflower, Citrus Aurantium Amara (Bitter Orange) Flower Oil*,lavender, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citral, Limonene, Geraniol, Linalool, Farnesol (07-49-05) *.",1,1,1,1,1,1,1,2,1,2,1,1,2
Moisturizer,CLARINS,Extra-Firming Neck Anti-Wrinkle Rejuvenating Cream,90,4.1,",dimethicone, Cetearyl Isononanoate,glycerin, Alcohol, Cetearyl Alcohol, Cetearyl Ethylhexanoate, C14-22 Alcohols, Cetearyl Glucoside, Phenoxyethanol,fragrance, C12-20 Alkyl Glucoside, Hdi/Trimethylol Hexyllactone Crosspolymer, Carbomer, Tromethamine, Tocopheryl Acetate,glycerin, Avena Sativa (Oat) Kernel Extract, Disodium Edta, Hydrolyzed Ulva Lactuca Extract, Potassium Cetyl Phosphate, Musa Sapientum (Banana) Fruit Extract, Bht,sunflower, Silica, Thymus Citriodorus Flower/Leaf Extract,, Steareth-20,, Ci 15985/Yellow 6.",1,1,1,1,1,0,2,1,1,2,1,2,1
Moisturizer,AMOREPACIFIC,MOISTURE BOUND Rejuvenating Crème,150,4.1,"Phyllostachis Bambusoides Juice, Butylene Glycol,, Alcohol,glycerin, Butylene Glycol Dicaprylate/Dicaprate,dimethicone, Pentaerythrityl Tetraethylhexanoate,squalane, Caprylic/Capric Triglyceride,camellia, Cetearyl Alcohol, C14-22 Alcohols, Opuntia Coccinellifera Fruit Extract,soy, Nelumbo Nucifera Flower Extract, Hydrolyzed Phyllostachis Bambusoides,camellia, Sodium Hyaluronate, Beta-Glucan, Hydroxypropyl Bispalmitamide Mea, Theanine,camellia, Kaempferol, Epigallocatechin Gallate, Xylitylglucoside, Anhydroxylitol, Xylitol, Stearyl Behenate, Cyclopentasiloxane, Cetearyl Olivate, Stearic Acid, Sorbitan Olivate, Dimethiconol, Limnanthes Alba (Meadowfoam) Seed Oil, Propanediol, Glyceryl Stearate, Peg-100 Stearate, Polyacrylate-13, C12-20 Alkyl Glucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-3 Methylglucose Distearate, Polyisobutene, Tocopherol, Polysorbate 20,glycerin, Peg-15 Pentaerythrityl Tetra(Laureth-6 Carboxylate), Phytantriol, Poloxamer 407, Inulin Lauryl Carbamate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Caffeine, Disodium Edta, Phenoxyethanol,fragrance",1,1,1,0,1,0,2,1,1,2,1,0,1
Moisturizer,DR. JART+,Black Label Detox BB Beauty Balm,36,4.1,", Cyclopentasiloxane,dimethicone, Butylene Glycol, Cyclohexasiloxane, Butylene Glycol Dicaprylate/Dicaprate,dimethicone,glycerin, Sodium Chloride, Silica, Arbutin, Iron Oxides, Disteardimonium Hectorite, Calcium Stearate,dimethicone, Crosspolymer, Talc, Sorbitan Olivate, Caprylyl Glycol, Polyglyceryl-4 Isostearate, Hexyl Laurate, Propylene Carbonate, Triethoxycaprylylsilane, Phenoxyethanol,glycerin, Tocopheryl Acetate,dimethicone, Aluminum Hydroxide, Sorbitan Isostearate, Ozokerite,beeswax, 1,2-Hexanediol, Disodium EDTA, Ubiquinone, Anthemis Nobilis Flower Extract,camellia, Caviar Extract, Propylene Glycol, Portulaca Oleracea Extract, Alcohol, Ginkgo Biloba Leaf Extract,aloe, Glyceryl Caprylate,, Hydrolyzed Collagen,",1,0,1,0,1,0,2,2,1,2,1,0,2
Moisturizer,ALGENIST,SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50,28,4.4,"Cyclopentasiloxane,,alcohol denat,glycerin,dimethicone, Methyl Methacrylate Crosspolymer,dimethicone, Algae Exopolysaccharides, Echinacea Purpurea Extract, Tocopheryl Acetate,camellia, Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract,dimethicone, Stearic Acid,dimethicone,glycerin, Caprylyl Glycol, Aluminum Hydroxide, Phenoxyethanol, Hexylene Glycol,fragrance",0,0,0,0,0,0,2,2,1,2,1,0,1
Moisturizer,PHILOSOPHY,Renewed Hope in A Jar Overnight Recharging & Refining Moisturizer,49,4.4,", Isononyl Isononanoate, Propanediol,glycolic, Cetyl Alcohol,glycerin, Neopentyl Glycol Diheptanoate, Caprylic/Capric Triglyceride,vitc, Arachidyl Alcohol, Sodium Hydroxide, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Peg-12 Glyceryl Dimyristate,squalane, Behenyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Allantoin, Gluconolactone, Butylene Glycol, Sodium Pca, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Arginine, Betaglucan, Sodium Metabisulfite, Lecithin, Adenosine,, Polysorbate 60, Magnesium Aluminum Silicate, Dipotassium Glycyrrhizate, Arachidyl Glucoside, Sodium Sulfite, Bisabolol, Calcium Gluconate,fragrance, Chlorphenesin, Disodium Edta, Xanthan Gum, Farnesol, Linalool, Phenoxyethanol.",1,1,1,1,1,2,2,2,2,2,2,2,1
Moisturizer,JOSIE MARAN,Argan Cleansing Oil,32,4.1,"sunflower, Polysorbate-80**, Polysorbate-20**, Carthamus Tinctorius (Safflower) Seed Oil**, Argania Spinosa (Argan) Kernel Oil*, Citrus Grandis (Pomelo Grapefruit) Seed Oil**,grapeseedoil, Olea Europaea (Olive) Fruit Oil**, Tocopherol, Sucralose**.",1,1,1,1,1,1,1,2,1,2,1,1,2
Moisturizer,MURAD,Anti-Aging Moisturizer SPF 30 PA+++,48,4.3,", Cetyl Alcohol,glycerin, Polyester-8, Urea,yeast, Trehalose, Inositol, Taurine, Betaine, Phospholipids, Tocopheryl Acetate,vitc, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Sodium Hyaluronate, Caprylic/Capric Triglyceride, Laminaria Ochroleuca Extract, Saccharomyces/Xylinum/Black Tea Ferment, Hydroxyethylcellulose, Cetearyl Olivate, Sorbitan Olivate,dimethicone, Zinc Gluconate, Macrocystis Pyrifera Extract, Hydrolyzed Wheat Protein, PVP, Hydrolyzed Ceratonia Siliqua Seed Extract, Argania Spinosa Kernel Extract, Serenoa Serrulata Fruit Extract,sesame, Cimicifuga Racemosa Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Laminaria Saccharina Extract, Diethylhexyl Syringylidenemalonate,vitc, Chitosan, Propyl Gallate, PEG-100 Stearate, Glyceryl Stearate, Xanthan Gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Aminomethyl Propanol, Silica, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Citronellol, Geraniol, Limonene, Linalool,fragrance",0,0,0,0,0,0,2,2,1,2,1,2,1
Moisturizer,CLINIQUE,Moisture Surge Overnight Mask,35,4.5,",glycerin, Cetyl Alcohol ,dimethicone, Glyceryl Polymethacrylate , Butyrospermum Parkii (Shea Butter) , Cetyl Ethylhexanoate , Peg-8 , Glycereth-26 , Sucrose , Sorbitan Stearate , Peg-100 Stearate , Trehalose , Mangifera Indica (Mango) Seed Butter , Hypnea Musciformis (Algae) Extract , Gellidiela Acerosa (Algae) Extract , Olea Europaea (Olive) Fruit Extract , Triticum Vulgare (Wheat Bran) Extract , Cladosiphon Okamuranus Extract , Astrocaryum Murumuru Seed Butter , Cetearyl Alcohol ,aloe, Peg-75 , Caffeine , Pantethine , Sorbitol , Butylene Glycol , Oryzanol , Bisabolol , Panthenol , Phytosterols , Tocopheryl Acetate , Caprylyl Glycol , Sodium Hyaluronate , Hexylene Glycol , Carbomer , Potassium Hydroxide , Dextrin , Disodium Edta , Phenoxyethanol , Red 4 (Ci 14700) , Yellow 5 (Ci 19140)",0,0,0,0,0,0,2,1,1,2,1,2,2
Moisturizer,KIEHL'S SINCE 1851,Ultra Facial Moisturizer,29,3.9,"squalane,glycerin, Peg-100 Stearate, Glyceryl Stearate, Butylene Glycol, Triethanolamine, Phenoxyethanol, Sorbitan Oleate, Carbomer, Methylparaben, Propylparaben, Stearic Acid,beeswax, Myristyl Alcohol,almond, Apricot Kernel Oil, Tocopherol,avocado",1,1,1,1,1,0,2,1,1,2,1,2,1
Moisturizer,FARMACY,Honey Savior All-in-One Skin Repair Salve with Echinacea GreenEnvy™ Honey,34,4.5,"castor, Hydroxystearic/Linolenic/Linoleic Polyglycerides,sunflower, Honey Extract, Canola Oil, Propolis Extract, Royal Jelly Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Rhus Succedanea Fruit Wax, Rhus Verniciflua Peel Wax, Echinacea Purpurea Root Extract,castor, Euphorbia Cerifera (Candelilla) Wax,sunflower, Tocopherol,vitc,beeswax, Copernicia Cerifera (Carnauba) Wax, Honey, Flavor.",1,1,1,0,1,2,2,2,1,2,1,2,2
Moisturizer,PHILOSOPHY,Ultimate Miracle Worker Multi-Rejuvenating Cream SPF 30,75,4.0,", C12-15 Alkyl Benzoate, Carthamus Tinctorius (Safflower) Oleosomes,glycerin, Cyclopentasiloxane, Butylene Glycol, Methyl Gluceth-20, Gluconolactone, Polyacrylamide, Hydrogenated Lecithin, Cyclohexasiloxane, Cetyl Alcohol, Bifida Ferment Lysate, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, C13-14 Isoparaffin, Polysorbate 80, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,, Sodium Hydroxide, Laureth-7,soy,fragrance, Iris Pallida Root Extract, Ruby Powder, Disodium Edta, Gluconic Acid, Alcohol, Mica, Lecithin, Adenosine, Cellulose Gum,retinol, Peg-8, Polysorbate 20, Bht, Chitosan,glycerin,glycolic, Sorbitan Oleate, Calcium Gluconate, Tocopherol, Behentrimonium Chloride, Sodium Bicarbonate,vitc, Beta-Glucan, Potassium Phosphate, Caprylyl Glycol, 1,2-Hexanediol,camellia, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Isopropyl Alcohol, Acetic Acid, Angelica Archangelica Root Extract, Benzoic Acid, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin,citric, Magnesium Aluminum Silicate, Xanthan Gum,lactic,vitc, Sclerotium Gum, Bha, Sorbic Acid, Titanium Dioxide (Ci 77891).",1,1,1,0,0,0,2,2,2,2,2,0,1
Toner,AMOREPACIFIC,Treatment Toner,50,4.4,"Panax Ginseng Root Extract, Butylene Glycol,, Peg/Ppg-17/6 Copolymer, Sodium Hyaluronate, Pinus Sylvestris Bark Extract,camellia, Zingiber Officinale (Ginger) Root Extract, Opuntia Coccinellifera Fruit Extract, Theanine, Phyllostachis, Bambusoides Juice, Nelumbo Nucifera Flower Extract,glycerin, Glycyrrhiza Glabra (Licorice) Root Extract, Caprylyl Glycol, Hydrogenated Lecithin, Peg-5 Rapeseed Sterol, Alcohol, Propylene Glycol,castor, Disodium Edta, 1,2-Hexanediol,glycerin,Phenoxyethanol,fragrance, Red 33 (Ci 17200), Yellow 6 (Ci 15985).",1,1,1,1,1,1,2,2,1,2,1,2,1
Moisturizer,CLINIQUE,Take The Day Off Cleansing Oil,28,4.3,"Cetyl Ethylhexanoate , Triethylhexanoin , Peg-20 Glyceryl Triisostearate , Polybutene , Peg-8 Diisostearate , Peg-12 Diisostearate , Ppg-15 Stearyl Ether ,, Tocopheryl Acetate ,glycerin, Caprylyl Glycol , Glyceryl Laurate , Bht",0,0,0,0,0,0,2,1,1,2,1,2,1
Moisturizer,KATE SOMERVILLE,Wrinkle Warrior™ 2-in-1 Plumping Moisturizer + Serum,95,3.9,",dimethicone, Propanediol, Dimethyl Isosorbide, Hydrolyzed Vegetable Protein,glycerin, Polysilicone-11, Ammonium Acryloyldimethyltaurate/VP Copolymer, Butylene Glycol, Polymethylsilsesquioxane, Trehalose, Betaine,hyaluronic, Sodium Hyaluronate, Disodium Acetyl Glucosamine Phosphate, Polyglutamic Acid, Zanthoxylum Bungeanum Fruit Extract, Copper Lysinate/Prolinate, Methylglucoside Phosphate, Chondrus Crispus Extract,soy,aloe, Adenosine,dimethicone, Phenoxyethanol, HDI/Trimethylol Hexyllactone Crosspolymer, Oleyl Alcohol, Decyl Glucoside,fragrance,glycerin, Disodium EDTA, Gluconolactone, Benzyl Salicylate,citric, Linalool,, Caprylyl Glycol, Hexylene Glycol, Geraniol, Citronellol.",1,1,1,1,0,0,2,2,2,2,2,2,2
Moisturizer,ESTEE LAUDER,Advanced Night Repair Intensive Recovery Ampoules,115,4.9,"Caprylic/Capric Triglyceride ,squalane, Aleurites Moluccana (Kukui) Seed Oil , Prunus Armeniaca (Apricot) Kernel Oil , Bisabolol , Garcinia Mangostana Peel Extract , Salicornia Herbacea Extract , Magnolia Officinalis Bark Extract , Salvia Hispanica Seed Extract , Anthemis Nobilis (Chamomile) Flower Extract , Rosmarinus Officinalis (Rosemary) Leaf Extract , Coffea Arabica (Coffee) Seed Extract ,sunflower, Camelina Sativa Seed Oil , Vaccinium Myrtillus Seed Oil , Tocopheryl Acetate , Cholesterol , Linoleic Acid ,vitc, Bht",1,1,1,1,1,0,2,2,1,1,1,1,1
Moisturizer,CLINIQUE,Smart Night Custom-Repair Moisturizer - Very Dry to Dry,58,4.7,", Caprylic/Capric/Myristic/Stearic Triglyceride ,petrolatum,glycerin, Hexyldecyl Stearate , Butylene Glycol ,dimethicone, Glycereth-26 , Glyceryl Stearate , Peg-100 Stearate , Cetearyl Alcohol , Tamarindus Indica Seed Extract , Centaurium Erythraea (Centaury) Extract , Algae Extract , Micrococcus Lysate ,soy,soy,yeast,camellia, Saccharomyces Ferment Filtrate , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Caffeine , Biotin , Ergothioneine , Acetyl Hexapeptide-8 ,soy,vitc, Astrocaryum Murumuru Seed Butter , Tocopheryl Acetate , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Cetearyl Glucoside , Isohexadecane , Caprylyl Glycol , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Acetyl Glucosamine , Sodium Hyaluronate , Myristyl Alcohol , Tromethamine , Polysorbate 80 , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Hexylene Glycol , Lecithin ,, Hydroxyethylcellulose , Disodium Edta , Phenoxyethanol",0,0,0,0,0,0,2,2,1,2,1,2,1
Sun protect,GUERLAIN,Lingerie de Peau BB Cream,54,4.3,-Titanium Dioxide 3.55%: Sunscreen. -Octinoxate 3.74%: Sunscreen. -Oxybenzone 1%: Sunscreen.,1,1,1,1,1,1,1,1,1,1,1,1,1
Moisturizer,AMOREPACIFIC,MOISTURE BOUND Refreshing Hydra-Gel Oil-Free,100,4.2,"Phyllostachis Bambusoides Juice, Butylene Glycol, Cyclopentasiloxane, Hydrogenated Polyisobutene,glycerin,dimethicone, Xylitylglucoside, Alcohol, Tricholoma Matsutake Extract, Panax Ginseng Root Extract, Zingiber Officinale (Ginger) Root Extract, Trehalose, Serine, Glycine, Hydrolyzed Ginseng Saponins, Kaempferol, Glutamic Acid, Alanine, Lysine, Arginine, Threonine, Cetearyl Alcohol, Peg-40 Stearate, Anhydroxylitol, Silica, Sodium Polyacrylate, Sucrose Stearate, Sorbitan Sesquioleate, Hydrogenated Polydecene, Polysilicone-11, Xylitol, Triethanolamine, Carbomer,dimethicone, Titanium Dioxide, Ppg-5-Laureth-5, Betaine, Biosaccharide Gum-1, Sodium PCA, Hydrated Silica, Propylene Glycol, Sorbitol, Hydrogenated Lecithin, Aluminum Hydroxide, Peg-5 Rapeseed Sterol, Ethyl Hexanediol, Proline, Zinc Gluconate, BHT, Magnesium Aspartate, Copper Gluconate, Calcium Gluconate, Disodium EDTA, Methylparaben, Propylparaben, CI 42090,fragrance",1,1,1,0,1,0,2,1,1,2,1,0,1
Moisturizer,HERBIVORE,Orchid Youth-Preserving Facial Oil,64,4.6,"Capric Triglycerides (Fractionated Coconut Oil), Cymbidium Grandiflorum (Orchid) Flower Extract,camellia,jojoba,squalane, Tocopherol (Vitamin E), Jasminum Sambac (Jasmine) Extract.",0,0,1,0,1,0,2,1,1,2,1,1,1
Moisturizer,SEPHORA COLLECTION,Instant Moisturizer + Cream,23,4.4,", Caprylic/Capric Triglyceride, C12-20 Acid PEG-8 Ester, Butylene Glycol, Cetyl Alcohol, Phenoxyethanol, Potassium Cetyl Phosphate, Carbomer,dimethicone,fragrance,glycerin,glycerin,yeast, Urea, Trehalose, Sodium Hydroxide, Tocopheryl Acetate, Serine, CI 77891 (Titanium Dioxide), Pentylene Glycol, Mica, PEG-8, Maltodextrin, Silica, Glyceryl Polyacrylate, Caprylyl Glycol, Tocopherol, Polyglucuronic Acid, Algin, Pullulan, Sodium Hyaluronate,,, Disodium Phosphate,vitc, Potassium Phosphate,vitc,citric,camellia",0,0,0,0,0,0,2,2,2,2,2,2,1
Moisturizer,TARTE,4-in-1 Setting Mist - Rainforest of the Sea™ Collection,25,3.9,",alcohol denat,glycerin, Citrus Aurantium Dulcis (Orange) Peel Oil, Limonene, Phenoxyethanol,, Caffeine, Disodium EDTA, Lens Esculenta (Lentil) Seed Extract,lavender, Mentha Piperita (Peppermint) Oil, Chlorphenesin, Citral,glycerin, Cocos Nucifera (Coconut) Oil, Algae Extract, Linalool, Gardenia Tahitensis Flower Extract, Tocopherol.",0,0,0,0,0,0,2,1,1,2,1,0,1
Moisturizer,FIRST AID BEAUTY,Hello FAB Coconut Water Cream,34,4.2,"Cocos Nucifera (Coconut) Fruit Juice, Glucose, Maltodextrin,, Eau),dimethicone, Cyclopentasiloxane, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cocos Nu-cifera (Coconut) Fruit Extract, Alteromonas Ferment Filtrate, Pyrus Malus (Apple) Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Vanilla Planifolia Fruit Extract, Sodium Hyaluronate, Sea Salt (Maris Sal, Sal Marin), Lycium Barbarum Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract,camellia, Dip-teryx Odorata Seed Extract, Coffea Arabica (Coffee) Seed Extract, Caprylyl Glycol, Caprylic/Capric Triglyceride, Butylene Glycol, Hydrogenated Polydecene,dimethicone, Dipropylene Glycol,dimethicone, Phe-noxyethanol, Laureth-8.",1,0,1,1,1,0,2,2,1,2,1,0,1
Moisturizer,DR. BRANDT SKINCARE,Do Not Age with Dr. Brandt Moisturizing Neck Cream,67,4.2,", Caprylic/Capric Triglyceride,squalane,glycerin,glycolic, Phenyl Trimethicone, Cetyl Alcohol, Glyceryl Stearate, Peg-100 Stearate,castor, Shea Butter, Sorbitan Stearate, Cholesterol, Sodium Hyaluronate, Canola Oil, Corn Starch, Silica, Xanthan Gum, Bis-Diglyceryl Polyacyladipate-2, Phenoxyethanol, Sodium Hydroxide, Magnesium Aluminum Silicate, Stearamidopropyl Dimethylamine, Hydroxyethylcellulose, Tetrasodium Edta, Sodium Polystyrene Sulfonate, Sorghum Bicolor Stalk Juice, Acetyl Tetrapeptide-17, Colloidal Platinum, Pentylene Glycol, Polysorbate-20,glycerin, 3-Aminopropane Sulfonic Acid, Calcium Hydroxymethionine, Calcium Hydroxymethionine,willow, Geranium Maculatum Oil, Simethicone, Tocopheryl Acetate,vitc",1,1,1,1,0,0,2,2,2,2,2,2,1
Moisturizer,LANEIGE,Water Bank Dual Layer Face Oil,38,5.0,", Caprylic/Capric Triglyceride,squalane,grapeseedoil, Decyl Cocoate, Dicaprylyl Carbonate, Triethylhexanoin,glycerin, Passiflora Incarnata Seed Oil, Macadamia Ternifolia Seed Oil, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Zinc Sulfate, Manganese Sulfate, Tocopherol, Calcium Chloride, Sodium Chloride, Alcohol, Xanthan Gum,vitc, Disodium Edta, Phenoxyethanol,glycerin,fragrance",1,1,1,0,0,2,2,2,1,2,1,2,2
Moisturizer,TARTE,Colored Clay CC Undereye Corrector,25,4.2,"castor, Octyldodecyl Stearoyl Stearate, Bis-digylceryl Polyacyladipate-2, Rhus Verniciflua Peel Wax, Rhus Succedanea Fruit Wax, Methyl Methacrylate Crosspolymer, Tribehenin, Tocopherol, Tocopheryl Acetate, Glycyrrhiza Glabra (Licorice) Root Extract, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Kaolin,vitc, Silica, Montmorillonite, Magnesium Aluminum Silicate, Caffeine,squalane, Polyethylene, Ethylhexyl Palmitate, Atelocollagen, Butylene Glycol, Mica, Pentaerythrityl Tetraisostearate, Silica Dimethyl Silylate, Sodium Chondroitin Sulfate, Sodium Hyaluronate,vitc, Caprylyl Glycol, Phenoxyethanol. May Contain (+/-): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",0,0,0,0,0,0,2,2,1,1,1,0,1
Moisturizer,GLAMGLOW,VOLCASMIC™ Matte Glow Moisturizer,49,4.1,", Cyclopentasiloxane, Ceresin,glycerin,dimethicone,dimethicone, Propanediol, Volcanic Sand, Solanum Lycopersicum (Tomato) Leaf Cell Culture Extract, Daphne Odora Callus Extract, Opuntia Ficus-Indica Callus Culture Extract, Opuntia Ficus-Indica Stem Extract,glycerin, C12-15 Alkyl Benzoate, Benzyl Benzoate, Silica, Sorbitan Olivate, Panthenol, Distearyldimonium Chloride, Disteardimonium Hectorite, Sodium Chloride, Caprylyl Glycol, Cetyl Alcohol,fragrance, Citral, Linalool, Limonene, Disodium Edta, Phenoxyethanol",1,0,1,1,0,0,2,1,1,2,1,0,1
Moisturizer,BIOSSANCE,Squalane + Antioxidant Cleansing Oil,30,4.4,"Caprylic/Capric Triglyceride, Polyglyceryl-2 Caprate,squalane, C13-15 Alkane, Polyglyceryl-2 Sesquioleate, Triethylhexanoin, Citrus Aurantium Dulcis (Orange) Oil,lavender, Rosa Moschata Seed Oil, Avena Sativa (Oat) Kernel Oil, Oenothera Biennis, (Evening Primrose) Oil, Moringa Oleifera Seed Oil, Lavandula Hybrida Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Anthemis Nobilis Flower Oil, Helianthus,sunflower, Tocopherol.",1,1,1,1,1,1,2,1,1,1,1,2,1
Moisturizer,ORIGINS,Plantscription™ Youth-Renewing Power Night Cream,60,4.4,", Caprylic/Capric Triglyceride, Myristyl Myristate, Isodecyl Isononanoate, Triethylhexanoin, Butylene Glycol, Stearic Acid, Peg-100 Stearate, Cetyl Alcohol, Behenyl Alcohol, Hydrogenated Coco-Glycerides, Cetearyl Alcohol,glycerin, Anogeissus Leiocarpus Bark Extract, Peucedanum Graveolens (Dill) Extract, Cassia Alata Leaf Extract,damascena,lavender, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Linalool, Citronellol, Limonene, Geraniol, Citral, Hypnea Musciformis (Algae) Extract, Gellidiela Acerosa (Algae) Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Pisum Sativum (Pea) Extract, Centaurium Erythraea (Centaury) Extract, Bambusa Vulgaris (Bamboo) Extract, Poria Cocos Sclerotium Extract, Cholesterol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Rubus Idaeus (Raspberry) Leaf Extract,squalane, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Micrococcus Lysate, Phytosphingosine, Caffeine, Acetyl Hexapeptide-8, Hydrolyzed Algin, Crithmum Maritimum Extract, Hydrogenated Vegetable Oil, Laminaria Digitata Extract, Sodium Hyaluronate, Lecithin, Maltodextrin,soy,dimethicone, Ceteareth-20, Polysorbate 20, Glyceryl Stearate, Carbomer, Potassium Hydroxide, Tocopheryl Acetate, Boron Nitride,vitc, Sodium Dehydroacetate, Xanthan Gum, Glucosamine Hcl, ",1,1,1,1,1,0,2,2,2,2,1,0,1
